,cg17494855,cg22793988,cg25937494,cg11028316,cg27206345,cg24470119,cg25233569,cg18774318,cg26734912,cg13705616,cg04286729,cg14329675,cg17602776,cg18373961,cg05796338,cg19821940,cg01281078,cg13335447,cg02771843,cg24382680,cg18762736,cg00930706,cg07750706,cg03559831,cg00636641,cg26905327,cg02622866,cg06978273,cg00418284,cg11772224,label
TCGA.DV.5565.01A,0.555208545767073,0.0196725767365416,0.8793941062355574,0.0209826946820616,0.0077497811063996,0.4775454968647062,0.0846762362847982,0.0665389101349232,0.0191613904604758,0.978958604280662,0.1290922134159176,0.0185217294707824,0.5016562656746473,0.0772826324443712,0.5766552808248535,0.3979733068840324,0.0542040413214257,0.274657777750066,0.5852077278719641,0.0192375544819413,0.4563308215808542,0.3802568784757424,0.5943804480693048,0.4469309621300025,0.0932042723144488,0.6377752793581472,0.4082024897078228,0.8798107666358427,0.5438464999492987,0.0316571707010295,1
TCGA.B0.5701.01A,0.6720941688905908,0.0153217665497,0.6740483978188306,0.1405970605207293,0.0134662211958141,0.4177394562209032,0.0588202482826921,0.0655160145480552,0.0127845666679543,0.9823288468701388,0.1006905961140644,0.0146884292038788,0.2799280475432241,0.0244274021000893,0.2840634160485599,0.2626321023938959,0.0285403916373486,0.4225443433202453,0.3943790307983495,0.0346441351969965,0.2570241617613849,0.266212021669737,0.4776642633009903,0.3869097210267263,0.0668626814029611,0.3457470570500129,0.507416293922472,0.4747308234591146,0.5777991633458506,0.0,1
TCGA.B2.5633.01A,0.7061428047535845,0.0156616468732664,0.6528654608345105,0.0377928794396383,0.0075838307953491,0.4529800429208629,0.0759670132767919,0.0415885141296123,0.0130910234245801,0.9708856538306168,0.0903953510978311,0.013123006465909,0.5431698774352949,0.0599999385521678,0.4939142988208025,0.3599999673387549,0.0334248952123242,0.3051482185768911,0.7331730569251833,0.0341873628066256,0.3506261635776298,0.3631312267638159,0.3656645600428504,0.3575624438148548,0.0617771621904504,0.5080603961155439,0.4068417855014514,0.5483897969136965,0.3671447891128014,0.0263940284170623,1
TCGA.BP.5191.01A,0.2495002931702295,0.0076602054653587,0.5273133536546221,0.0059037175492811,0.0030751164621874,0.2791795832825331,0.0969309262710566,0.0428442730672099,0.0096508875181755,0.9892783784526268,0.0387960859176739,0.0148366433761645,0.1881033929120346,0.0096226031763155,0.2844106496217494,0.2240152784915356,0.0153336886485068,0.1178214023802246,0.3334124476044889,0.0070416575871154,0.1677468940464594,0.1735793544940202,0.234676684572528,0.3541189949739379,0.0565495589329692,0.3062616308382387,0.1238994549338136,0.2462437866541864,0.3455857210618487,0.0127722684903085,1
TCGA.B0.4693.01A,0.2662528361369861,0.0093791214849119,0.4233083536061216,0.0187043862568767,0.0049109887516692,0.3761289291532844,0.0698946077605022,0.0428795454074186,0.0120412214711662,0.988218833880111,0.0443637137979962,0.0190906054252611,0.3176994431945816,0.0540979498739029,0.2836005858406925,0.282226262779403,0.011621240773226,0.146596947128636,0.345648403383163,0.0064222107469251,0.2327132069605501,0.5064400630257195,0.4327679302817889,0.2789580005415422,0.0637229774603934,0.3084003732226789,0.164867933739662,0.5881695537201262,0.4915490165761227,0.0130564368035409,1
TCGA.CJ.5686.01A,0.4390718963310493,0.006991650929514,0.6870843169260458,0.0078096491854218,0.0069314530304915,0.4448510416365986,0.1150737479623623,0.0626214176699468,0.0141860422999835,0.9801842934260798,0.0718921250268021,0.0124371722104905,0.3518894372675621,0.029509303652693,0.2424748073624303,0.2694325338833049,0.0345570993442787,0.1820983526705522,0.5765414225739278,0.0179552684386297,0.3038065123883205,0.2381749118779435,0.5788094744650444,0.3393835881264689,0.0694561614690458,0.3945865531902572,0.2798180955215686,0.5523446197012108,0.3634689047983825,0.0254658757115544,1
TCGA.CZ.5457.01A,0.2033835847296752,0.0134288511190495,0.3028061286097049,0.0010499903176521,0.0067020427296146,0.2731142290789831,0.0483907847017814,0.0501613431960412,0.0154820560710321,0.9942172715880372,0.0572317257931338,0.1061574833453283,0.1975284869660859,0.0952217286465198,0.1690027128312854,0.3378005089600511,0.0123837735187777,0.1433400206782425,0.2639680123975552,0.0096270383480561,0.231966396179127,0.211694478803558,0.2553740630584006,0.2405468248369465,0.0961369356443512,0.3420052175148317,0.0572296921469683,0.3513590002664525,0.2045681479599082,0.0254649125053411,1
TCGA.MM.A564.01A,0.3540106436151956,0.0187532133232946,0.4345156589390079,0.0198687119770131,0.004737261424189,0.4733138063781031,0.0489215232344863,0.047449421093238,0.0091648326213636,0.9802332631787616,0.1166228071895187,0.0223546438839918,0.5200475930492772,0.0601111255845367,0.4347411367591117,0.4743964016056379,0.0244663617154862,0.2489522859679892,0.8146800930321869,0.0148800515463101,0.3616887335796655,0.4542238503151364,0.6561868411133739,0.3790801264131739,0.0947089063869959,0.6571830589162894,0.2055582573257578,0.7684352636181547,0.5353224382385164,0.028485544994947,1
TCGA.B2.4101.01A,0.2169383781068656,0.0097668531406746,0.1848423128337709,0.0139650263311294,0.005932423775094,0.3721986194630121,0.0856910431890776,0.0624789021966491,0.0093486383402886,0.9905758445817066,0.053740913927422,0.0131333711161818,0.3514954546191153,0.0596651317411178,0.2762183834375814,0.2040272964413881,0.0053973180768519,0.0978471239551976,0.2273035150747746,0.0039550560324118,0.2830814018862406,0.12942225663084,0.3011452728878682,0.3979819183771169,0.0779551489423452,0.2521277440027445,0.1805450333486951,0.4481581113112826,0.4480264682373434,0.0192538150011017,1
TCGA.CZ.5459.01A,0.16257570362355,0.0077435021465801,0.2449495095969477,0.0036537584929971,0.0041504151317864,0.1524412254839364,0.0749779408384441,0.0381870360067033,0.0031116215635039,0.98459632677701,0.0522416733066879,0.0017370383784209,0.2268981558084605,0.0459270777035559,0.1512514802930837,0.2316862373339112,0.009568249814134,0.136519907401915,0.3017634984936351,0.0088947257123187,0.1054003464276384,0.1252727015376462,0.1358146014781607,0.2332016480080287,0.0581992933184185,0.1730981533611788,0.1145016868810667,0.3193369618138116,0.2157583045731959,0.0070293046212587,1
TCGA.CW.5591.01A,0.4913131125473318,0.0123844000314262,0.4532585584566994,0.0212933927582797,0.007446586282277,0.5230176240786003,0.0620701931873343,0.0575619796091873,0.0117467656216527,0.9789023880503548,0.0766478427787136,0.0114877089520994,0.2587419530562524,0.0928681685854928,0.5118667723736141,0.3273107608021799,0.046124100588469,0.3212480296636256,0.5677333813951897,0.0261953024209395,0.4096308636448437,0.3419069032364729,0.4588364908682977,0.6653491116590071,0.0541346939019827,0.4486134232378688,0.4365689061948472,0.5645855636349729,0.2586586488997611,0.0243823497429071,1
TCGA.T7.A92I.01A,0.4427494771600569,0.0086248806861628,0.4063557214149865,0.014751705562194,0.0046438829633864,0.1523487308836891,0.0158602538342488,0.0471332579672866,0.0205267073729811,0.987822153986861,0.0697084539414151,0.0188468642960643,0.3409931947811867,0.0335846427229204,0.157265387441886,0.2237687619026014,0.011337693936682,0.26372112314548,0.3457625925552384,0.0358706003014957,0.1963826707850745,0.0935790811039949,0.1987922681911217,0.2927398850196372,0.0446696165773159,0.1416934736045604,0.2649952678889387,0.1913257728848341,0.4295030912338544,0.0296087132818491,1
TCGA.CZ.5467.01A,0.2293750470976083,0.0126056838184971,0.5004609136217099,0.0049383133182363,0.0024282289402803,0.3133355011282397,0.0323415294613956,0.040955838683315,0.0108047031021307,0.9899404469608856,0.0486829253219495,0.0107760195822622,0.2505026654070919,0.0488104275441562,0.3207889045691249,0.2462536066450463,0.0229279099646004,0.2237534437339058,0.3640086237712691,0.0044759444203668,0.2660850784467241,0.2009686758408388,0.2732935909824955,0.3779640898360942,0.0859352668875646,0.420381147492464,0.1054436228700201,0.3737660785464164,0.4612920168148635,0.0195507066617453,1
TCGA.B0.5096.01A,0.3871126293700216,0.0145367356152015,0.5130842968000865,0.0160795396824876,0.0063753321159142,0.4042350599703826,0.0953860642982967,0.0367559299294181,0.0078899821387141,0.9877424225952184,0.0616086883880932,0.0190950723820372,0.3991137542859611,0.033592649602592,0.3090229086461689,0.4048588798115854,0.0227705814225149,0.1931078615508349,0.4600152124214015,0.0081303862540712,0.4160027760901869,0.2599442219778473,0.4122325297534387,0.3514032164898278,0.0393385362598607,0.6895944161177795,0.1048704649433984,0.9316228105057744,0.4714501690331585,0.0299441942401767,1
TCGA.BP.5181.01A,0.1871703324661084,0.005524190938472,0.2801648395173207,0.0038200813388922,0.0011540987156214,0.2003487937759469,0.0233456392617877,0.0295307143438098,0.0129536926737403,0.9932237450155076,0.034724552462992,0.0134230646837513,0.1371991097833319,0.0572402964849728,0.2552364922231527,0.2024201021353346,0.0056527408632689,0.2176682031755925,0.3124078738888436,0.0076123670909997,0.1906734310380651,0.118434969050061,0.3983292098235279,0.3511056791634616,0.0519263776405783,0.1751045838281737,0.2063432736570415,0.194310656322225,0.1748007631109798,0.0092257570192774,1
TCGA.CZ.5982.01A,0.4003635284643742,0.022749832503252,0.6696345823389912,0.0199293738041798,0.005770067666367,0.2375656033804039,0.099849981823698,0.0474020739154542,0.0102637893698172,0.9805902004281308,0.1035698574971588,0.0177716068906824,0.4599305481797596,0.0713864295504323,0.4360421196938798,0.3064498846927236,0.0350510632873245,0.3619596395421698,0.6695357003532298,0.0227023283959722,0.4317988777676467,0.3428322957063588,0.6015214299065487,0.6065908461558005,0.0501784324563504,0.6400597106255129,0.3938612398815807,0.7473517967953677,0.4213921891307612,0.0261647287860207,1
TCGA.BP.4993.01A,0.2223261789971436,0.0138927632297033,0.3354506258999795,0.0162167674413597,0.004963077143314,0.2109776955383999,0.1201971415789946,0.0392777244629504,0.010608483232545,0.9895528628958336,0.0314433771931005,0.0197533533575898,0.3424825746969899,0.0244328525841856,0.2669012657889823,0.2931989744253611,0.0197851294559568,0.1468642331246714,0.4273892274633785,0.0066331659651412,0.2131609627230932,0.1843122482597337,0.7995105968756778,0.3104926819649889,0.0576515782770453,0.2740924543963003,0.1154093160373278,0.4001509463836009,0.364718671671981,0.0189892714069914,1
TCGA.B0.4713.01A,0.3429405272674722,0.0132581139011382,0.3844421655195101,0.0212290065963833,0.0083601059836311,0.6236815280657656,0.0985621264937176,0.0492699686936927,0.0109856953396675,0.9768755087795152,0.0808347519007701,0.0150121856913275,0.4238081399767901,0.0574998293315452,0.5858610287459423,0.3199898221974491,0.0197227290147934,0.3066647849319194,0.275148905019107,0.0175221571618262,0.3103137975076417,0.311841255809317,0.4237634126669399,0.3264186327487093,0.038358252370323,0.4187856926088339,0.1579236494740147,0.4598829013189792,0.862637844151118,0.0227920523644121,1
TCGA.DV.A4VX.01A,0.4333854306170914,0.0143509197475205,0.8000375237512193,0.0179706890066975,0.0088754082571699,0.6996518007711924,0.0251508918926777,0.0158474366344204,0.0189969275738893,0.968847532650329,0.1087769120375341,0.028048616186675,0.6723081644206577,0.0448818341637697,0.3872454815223003,0.4041692493763396,0.0278671139092891,0.2346024132530316,0.8348423578245676,0.0177761645272054,0.4410114340256918,0.2527894482521766,0.6398271669167997,0.3273448160055307,0.06815263712361,0.5930586244533053,0.2856185394251309,0.8429148761014517,0.6850844581032511,0.0220584850099724,1
TCGA.DV.5576.01A,0.5411678877139987,0.0137566529313864,0.5596452723081525,0.0273468854749103,0.0090376718159787,0.3884622360012389,0.1135344886478556,0.0339655375264045,0.0100329130839964,0.9737376714398636,0.0917742721126603,0.0104252982688712,0.3437943168475162,0.0353176910821843,0.3725608615274683,0.4407018138991921,0.0290476272843884,0.2032062626751309,0.3876726530964187,0.0197456147321697,0.4332151355136251,0.2799114986180092,0.1718738110877128,0.3186788677419135,0.0750894689193144,0.6018847190052834,0.3143378331746603,0.5118746416238805,0.6978587611716016,0.022783906711292,1
TCGA.B0.4817.01A,0.2873936604666342,0.0110340694348129,0.2545721419198211,0.0201551274060019,0.0106454682863348,0.2886678083117487,0.047656563946064,0.0399371068660738,0.0059170670095801,0.9922820401059268,0.0477305161001015,0.0068922491929858,0.3760083798634225,0.0737532556666683,0.3400657729321167,0.2225720774942732,0.0238448094781248,0.2013118737981312,0.3767084152053776,0.0095571367363096,0.7373088757824684,0.2723890987361531,0.3084692979423115,0.369069410753683,0.0384404329605308,0.2482079102201051,0.1479510278254826,0.4356308707981159,0.5515414515791208,0.0153757420700043,1
TCGA.BP.5173.01A,0.2015219512254045,0.0086109527936003,0.2716971130886149,0.0106083144203087,0.0021916237972727,0.1414126977571788,0.064115324269537,0.0170315173850925,0.0151497211154741,0.987296005043332,0.046331495133892,0.0125817951245316,0.2158124943583058,0.0271491570241759,0.1931014655839259,0.2454843725906672,0.0137295705243142,0.142023960332546,0.3276829254519961,0.0057256285431739,0.3049276041742847,0.1550802662082936,0.3077777126716358,0.3063349841159753,0.0465653390979362,0.2603508623226885,0.0723116440742066,0.287591664122652,0.2668317556270085,0.0183240894052736,1
TCGA.CJ.5677.01A,0.622029713823371,0.0141123737943613,0.7887143757564122,0.0214406262233475,0.0115632026438881,0.9065271305993584,0.0279490694325037,0.0632062614676265,0.0170563279996377,0.9825458353017078,0.1338313087685886,0.0239048747886523,0.6048813239843387,0.0700855789264659,0.5521388901266258,0.3404831093862263,1.0,0.6011098889480455,0.77226239690048,0.0237702114466361,0.3317162597721615,0.3630232195260396,0.6045346455443704,0.3215374138446749,0.067172383466628,0.7300654593396333,0.6464692247316762,0.90111402157444,0.801418442639841,0.0363217679300142,1
TCGA.B8.5551.01A,0.2832314190207252,0.0136781818407675,0.6396031597405668,0.0129681929642761,0.012216533296109,0.338111166438703,0.0735956091644292,0.0496181647440939,0.0134142836550863,0.9614993713589176,0.1016548411601935,0.0093573406395221,0.3585024557266394,0.0436824460929482,0.3391720508917535,0.3969813314561735,0.0526620265659504,0.2010357020252088,0.4239336126419864,0.0182383764340887,0.4503419889128433,0.2285142216009379,0.5556884203734872,0.6512552518058916,0.0478527749231153,0.6721349835693741,0.3529646910785551,0.5252944500214086,0.558207881423535,0.0221875277681361,1
TCGA.B2.5635.01A,0.5050667084345548,0.0125248029736231,0.4648557785973292,0.0233435035529471,0.0079053089976941,0.4261168274856127,0.1159950185188729,0.0478355943257573,0.0084785698390379,0.9758528029610334,0.0881213336942537,0.0169875527539353,0.3804861381094433,0.0583460358739361,0.3171313081738014,0.3433184894667464,0.0363899273330026,0.2112679349647078,0.4368912160022568,0.0220632632097634,0.3176629812237831,0.3097353461303764,0.3675490549279968,0.3312491865904467,0.0381268768092652,0.4298520863463837,0.3681351107880547,0.453904950323673,0.6202220970932684,0.0201145009568184,1
TCGA.BP.4760.01A,0.3449995875754203,0.0099371375349534,0.3275731915208791,0.0120990177393401,0.0030709228103542,0.2576961584990154,0.1061364233159886,0.0274262504001884,0.009527569019184,0.9732116821779586,0.0476215247069118,0.0116847066634736,0.3288493510264016,0.0293580901406261,0.2502107517805899,0.2753117991965212,0.0245417211067662,0.3048240429664299,0.4764228618771313,0.0091190042188337,0.2467419330956713,0.331090470207119,0.3801717681945408,0.2901574845167885,0.0486576115535921,0.6104577889736744,0.1497534617788952,0.6074909560838399,0.5039608493468399,0.0218754616724207,1
TCGA.BP.5198.01A,0.1285264279314535,0.0086967758449866,0.4149879135947184,0.0081295817338345,0.003207948195899,0.5788237860727451,0.0635030541439814,0.041256844690339,0.0060683763508444,0.9886907333303075,0.0764043734812617,0.0143501709078058,0.1727651206557919,0.0343331907288724,0.2177996416103641,0.3098415986634451,0.0141530578544181,0.1243464245486523,0.3982511497356196,0.0056960418900097,0.2343183013932747,0.2311179474211007,0.1387605270489028,0.2590550819856617,0.0493445602331497,0.2715394041664232,0.0857405386799716,0.3516702155517189,0.3151477281522259,0.0156604433808039,1
TCGA.B0.4847.01A,0.2552874926483247,0.0116071706301674,0.4361463180650927,0.0135749704750246,0.0057839418715761,0.2938495139605126,0.0737584024431955,0.0495435785178509,0.0098295172893215,0.9815811972279872,0.0649389010330526,0.005625415609269,0.4042833747832367,0.0587855023481498,0.2686786950682271,0.3552847968988653,0.0166604730235174,0.2458172256913449,0.307797631441497,0.0112095542780777,0.2535497289552829,0.2957345139426365,0.3065239070026037,0.3129647363948197,0.0665684789075945,0.2608693119286324,0.1644880901270152,0.4761950351947656,0.4950077254950307,0.0164841461893065,1
TCGA.AK.3434.01A,0.3222306242121898,0.0082061368994793,0.4571967683300834,0.014162489470025,0.0060935526795568,0.2855819488414179,0.0730078407343703,0.040418286582546,0.0085808286123098,0.98788037279135,0.0633409263271729,0.0109644103733865,0.3513165811712593,0.0274349363464979,0.2152951636009482,0.2293202277223481,0.010538223269729,0.2805776301889171,0.2994323350129004,0.0078754577235822,0.2518276142715674,0.1991968046626571,0.4242857589142904,0.3329028534530397,0.0314472274029007,0.2806337636504779,0.0908685108114009,0.5865281278606912,0.5152738230281997,0.0123864564268431,1
TCGA.CJ.6033.01A,0.5868357814315399,0.0218274069086525,0.637430445164319,0.025304559178588,0.007400922852043,0.4786434657464545,0.1062646081854424,0.0476283590746081,0.0179025945821943,0.9706744859460708,0.0902730175085476,0.0243593511407817,0.5223793504183284,0.0671012125054576,0.4674521818428857,0.3383597952885209,0.0551044108257214,0.5215424605711918,0.74991755024878,0.0260777687591834,0.4545120692602153,0.2699502381504545,0.614849165785213,0.3533013749042505,0.0500022714868325,0.3750053953701051,0.3964396289850244,0.6863938245577078,0.8551265336924978,0.0336048072105019,1
TCGA.BP.4782.01A,0.1839363585857862,0.0066656390792467,0.2061024517390121,0.0104723178952958,0.0053431669000007,0.3745899718660835,0.0792670453148414,0.032467670389098,0.0047867965378762,0.9954108708200172,0.0330811570857085,0.0126656985123237,0.4158327507156631,0.0366648002902522,0.2926099053097107,0.177050209011132,0.0040629368659766,0.1379445233763749,0.2216574320432273,0.0088048684859166,0.1792311941438726,0.1256775222607682,0.201120093821341,0.2367902643764616,0.0473745154635062,0.4002371038596658,0.0205580512563716,0.2362278114968067,0.3085453180573978,0.0204484296975504,1
TCGA.DV.A4VZ.01A,0.574195066561715,0.0149462809490679,0.6416831173718852,0.0140998884033684,0.0046649563427276,0.3935035599229847,0.0634126692785993,0.0342122182653481,0.0133403577320217,0.998727633321109,0.1044720911551889,0.0236417285415701,0.4440613327615367,0.0501208828377667,0.3487735272038129,0.4821150084927504,0.0294378285301089,0.235476632452342,0.5548411164055194,0.0134858165738734,0.4306821154843595,0.2643711184963528,0.468426055404214,0.266216132320581,0.0459673228228287,0.6736056529869593,0.2259976504980236,0.4417364296711338,0.5011234841925394,0.0435197985149379,1
TCGA.2K.A9WE.01A,0.0040520416104599,0.3644049055137165,0.0081347698935068,0.0913940323661829,0.1201135005407046,0.0289554809369531,0.3792328729609467,0.3988359188181314,0.7257221719441089,0.854817149811467,0.4543065652560276,0.3706084636052441,0.0143536636164374,0.4236481893905572,0.0193995859496285,0.0422450902803864,0.3388303629747953,0.013028871866432,0.0162692667007516,0.1913747411964332,0.0057077896194432,0.0164763379339267,0.0202648855225985,0.0219171585199667,0.2404099692668553,0.011995217578664,0.0087265332042076,0.0075626546484893,0.0332336290349961,0.1883909017154915,2
TCGA.DZ.6134.01A,0.0088794978466018,0.41744123606864,0.0063142845221896,0.174035287011899,0.1109634794524946,0.0331663536760639,0.4233840989926339,0.3313177144942121,0.4893771763694301,0.6706551882369354,0.350278441615111,0.3354128533791495,0.0123588841157862,0.2445158233053359,0.0255730103178189,0.0689116054707943,0.3545172300776031,0.0133875031289226,0.0198983793306001,0.0923196890577048,0.0067313791875321,0.0310358359294844,0.0176111272137141,0.0401764799541084,0.3101023926567336,0.0148988371423199,0.0051717574606905,0.0052462509327531,0.0414718150749335,0.4544959666401838,2
TCGA.SX.A7SM.01A,0.0115153089198011,0.5104181539593223,0.0129401011105702,0.1393514546092258,0.1771092223339468,0.0402604598331885,0.7552828095101953,0.2484956421437946,0.6278325427971665,0.719754404165748,0.6965761117994853,0.8297996506354101,0.0189947477535769,0.5852569073299027,0.0538840698920055,0.0880757190173239,0.3829990226335076,0.0259597592985249,0.0322419049721778,0.2559173441885979,0.0115858186925883,0.0329984405110908,0.0367195510228829,0.0269929600061196,0.2950417764670497,0.0162751495285314,0.0219887415587397,0.0130124508652059,0.0800797000298823,0.4191713852142367,2
TCGA.BQ.7053.01A,0.0097806692225786,0.4621722721728322,0.0077772635389099,0.0,0.0737278756218833,0.0262258877583949,0.4613304779528164,0.4748085652521043,0.667006459385288,0.8805388743690514,0.2768781715964934,0.2545211120133898,0.0106403200362521,0.6925221033686587,0.028071908521515,0.1091579524641982,0.4689085046719936,0.009193586761257,0.0087800558086056,0.0455821264678394,0.0069647983358349,0.0225607202890184,0.0195687284601061,0.0282132558109078,0.3167772194825693,0.0075668245370083,0.000958890563244,0.0092399927380427,0.027353106119582,0.2978546897528699,2
TCGA.GL.A9DE.01A,0.0054949752722742,0.2739808755396508,0.0040399682673816,0.1743107834820246,0.1520939716907199,0.0056278600967546,0.3218709300049441,0.3999091990685978,0.5981843572961494,0.8091445045188834,0.2452719952464365,0.235757126332638,0.0109077823783932,0.4055233835755806,0.0118189749987144,0.0381393662274014,0.3179400914627356,0.0052212001755514,0.008730622073344,0.2247511040203576,0.002901580345905,0.0129506317651476,0.013360941254711,0.0195231255178594,0.4810439741689304,0.001353354638589,0.0135645938262574,0.0037193916943111,0.0340939819362009,0.2947297291616748,2
TCGA.A4.8516.01A,0.0156187284446861,0.3415382276466324,0.008915546911135,0.1802721872761086,0.2772987425881144,0.028058801954426,0.4685516438774466,0.4857279718853049,0.3328844472102295,0.7124124653352766,0.5603822737652826,0.497364751776198,0.0066354860539917,0.5515505211773727,0.0255870174061206,0.0787878871255279,0.48399956210962,0.0118126562817914,0.0168389514730095,0.1115837614850652,0.0089456444913916,0.0237424025451612,0.0151183030167781,0.0354252005467723,0.4801599901456211,0.0147322806430109,0.0090815082284472,0.0075379993962252,0.0410897369988107,0.3179073609342093,2
TCGA.B9.5155.01A,0.0243601813774819,0.3368377522006885,0.0031202681669168,0.1436550250192059,0.1278280730775798,0.0190256230550631,0.4370284429140056,0.2912669758263057,0.3036280595274614,0.8738952177643,0.2312610506591417,0.1417485462725305,0.0,0.7092063500352036,0.0213070737583615,0.0663011917316994,0.4509115685164645,0.0053847362552692,0.0156218148576005,0.2397949607080687,0.0048527805473506,0.0200208170537282,0.0174447452318779,0.0483997638570809,0.3316120061573921,0.0086562810590588,0.0145346224682278,0.0059262970838154,0.0224128191378315,0.2361682451206645,2
TCGA.UZ.A9PN.01A,0.0084302709459248,0.2704307132260951,0.0018352028591363,0.1358116688330156,0.0974314523720223,0.0173421198159302,0.3631596644416132,0.3603123424531503,0.2968185196025013,0.8978213594557332,0.1767928796949764,0.1127431909154762,0.0071282114580146,0.3906745933319583,0.0028669355004079,0.0160062662355525,0.1268764055150602,0.0022970686597353,0.0082705240868346,0.2335181143922582,0.0003519269819517,0.0029946830420969,0.0077960026960902,0.0144735349386183,0.39072233354242,0.0047177308701865,0.0138557521146266,0.0018822779013598,0.0210755759705096,0.4387570357852965,2
TCGA.2Z.A9J3.01A,0.0075847310794348,0.3785811694749273,0.0062525032232012,0.2711059221222856,0.1080872920549257,0.0166711565772807,0.4012872420028712,0.1172575225249084,0.2084481697821827,0.7596013806037121,0.2104778228988723,0.3903326796890706,0.0080870812247584,0.4239512703290506,0.010844535936857,0.0373144936807496,0.057528480979073,0.0054926868695349,0.0099492937363216,0.3764759835107051,0.0036111330194838,0.0026984920977817,0.0099342714498022,0.0311286027462345,0.3594292991172717,0.0026136304380684,0.0136470334297582,0.0038222148806012,0.0,0.2357174083929193,2
TCGA.B9.A8YH.01A,0.0083032341785976,0.3219366564265252,0.0126466801276906,0.2298542700536955,0.2083361000967576,0.0219142230417,0.5380685318102179,0.1934021831456993,0.7680140484151838,0.7961664305807759,0.3289858759121091,0.6227684924317393,0.0099870786104197,0.4243677074548773,0.0112361455227109,0.0462734859991392,0.3819906757498612,0.012667608345124,0.0029092273556612,0.5024933890226548,0.0045911717818537,0.0149939235444525,0.0153363388760701,0.0329880063091022,0.3809241629408782,0.0042561695814753,0.0358640254082208,0.0042305140393253,0.0430785656547025,0.3859664720397155,2
TCGA.G7.6793.01A,0.0054502534464178,0.3647429361271815,0.012486538142513,0.152876672649916,0.0265329724014436,0.953127821002546,0.4775169579129206,0.3895672598765323,0.4744824075154799,0.8566077449474321,0.4556552102636035,0.2936379350411638,0.0074310508276836,0.5582646451407401,0.0308330295134187,0.0711560132204603,0.4786762989139224,0.0082969666009004,0.0301466170764779,0.1172331681034641,0.8020944505661252,0.0353647649055031,0.0322088761740538,0.0387834478798673,0.2722999669726826,0.0135876134404926,0.0057345066607225,0.0127389746583425,0.0440099524506332,0.3859582750083021,2
TCGA.PJ.A5Z9.01A,0.0211733131255326,0.4361388697029887,0.0107102766787688,0.3245886465517835,0.1609680309303476,0.0228232700101929,0.4993902176141642,0.3431798275297243,0.3337859341064106,0.6944267102926815,0.3557164640400752,0.4464242351448243,0.011543410378149,0.4332316826409687,0.0227500562334119,0.0682965290217509,0.2314271343715628,0.0068110564984924,0.0218038937184058,0.251439131123793,0.0073222720618706,0.0407373158823062,0.0215229802753817,0.0294815166620725,0.3989765717325628,0.0143363901047725,0.0102522361386031,0.0075966625341538,0.0382855837071843,0.4233178220277353,2
TCGA.DW.7838.01A,0.017864744792653,0.4846185139535169,0.011156552347032,0.2470005878067123,0.165195387008787,0.0326758990601752,0.6146209240468128,0.4235559390625951,0.6809176280278553,0.7681254114877376,0.4770887224026152,0.2996062467850885,0.0123120508525398,0.3757770664550105,0.0293088227515494,0.075470091092223,0.4726269144654538,0.0196841742503699,0.0158647426397786,0.1190856868717489,0.0113653419471482,0.0345670158528813,0.022480836865453,0.0288216958946285,0.335268530826526,0.0110681917345295,0.006132804355976,0.0120996115328865,0.0539329661563222,0.3766290023582229,2
TCGA.2Z.A9JP.01A,0.0177147267964511,0.4497197961658584,0.0052638238290988,0.3067808945422977,0.3104602264684035,0.0268481609373511,0.4913273261682824,0.2966570397572234,0.1630148724809541,0.6755032619755426,0.4046123273104476,0.5041829751345367,0.0106619667438177,0.1424969952995258,0.0243910728577856,0.0700946069455688,0.309430117625079,0.0129356787031956,0.0196963774776676,0.3126163386276943,0.0049002697946453,0.0112872996489745,0.0149720579762313,0.0292556462266221,0.6530545086274648,0.0141501631955851,0.01370170803061,0.0061769960025766,0.0293732980459418,0.2556107629124262,2
TCGA.DZ.6135.01A,0.0064531566376189,0.2999285090478686,0.0089057054842074,0.1798296129173458,0.1577299143920831,0.0239997213649138,0.4863376701091127,0.5310187065121653,0.4449691224608656,0.836472278195636,0.3830957919283064,0.27433475812116,0.0066044212050769,0.4884731334957309,0.0216048821222547,0.0755102530104325,0.5081754974477974,0.0056290042729709,0.0165357925870783,0.0848202946574387,0.0074173518668542,0.0298190810974576,0.0192794667463535,0.0343365985669556,0.335157509608717,0.0131610788346456,0.0097463535133162,0.0199321723969613,0.0513002573834917,0.2594652592994269,2
TCGA.KV.A6GD.01A,0.0175344807057139,0.4387657543708115,0.0122141753127144,0.1783457347199585,0.204332806249699,0.0374962860501912,0.6663276854413707,0.2900512290861154,0.4012824926787182,0.78917862059334,0.5311136844025874,0.4146831043837683,0.0196465732401633,0.1776113044620999,0.0255220295639999,0.1129194156547407,0.6355080367112937,0.0145233228086198,0.0348024944054671,0.0781836808690656,0.008211321426424,0.0382627327854542,0.0362897746206138,0.0224908394706887,0.1688897818423104,0.0144537277804086,0.0062486403747298,0.0090799939101898,0.051131040198683,0.2523815528960741,2
